dataset,model,id,step_idx,question,cot_step,npo_eff_final,lmf_eff_final,delta_eff,npo_spec_final,lmf_spec_final,delta_spec,npo_ffsoft_final,lmf_ffsoft_final,delta_ffsoft_final,npo_ffhard_final,lmf_ffhard_final,npo_ff_bin,lmf_ff_bin,npo_initial_probs,npo_final_probs,lmf_final_probs,npo_raw_answer_ratio_final,lmf_raw_answer_ratio_final
sqa,LLaMA-3-3B,9deedbba0ca784be1855,3,Does Amtrak operate four wheel vehicles?,"The primary focus of Amtrak is on transporting people, not goods or vehicles.",1.0,1.0,0.0,0.8,0.8,0.0,0.4102410465028333,0.3487838366569438,-0.06145720984588948,True,True,moderate,moderate,0.182426 0.817574,0.592667 0.407333,0.531209 0.468791,0.9845935549469073,0.9405915538649119
sqa,LLaMA-3-3B,9deedbba0ca784be1855,5,Does Amtrak operate four wheel vehicles?,"The vehicles Amtrak operates are typically designed for passenger comfort and safety, which often means they are designed with two wheels in the front and two wheels in the back, similar to a typical car or train car.",1.0,1.0,0.0,0.9,0.9,0.0,0.34878384192728784,0.46892932080185795,0.12014547887457011,True,True,moderate,moderate,0.182426 0.817574,0.531209 0.468791,0.651355 0.348645,0.9964709142327769,0.978675284821477
sqa,LLaMA-3-3B,9deedbba0ca784be1855,7,Does Amtrak operate four wheel vehicles?,"There is no common practice or requirement for Amtrak to operate four-wheeled vehicles, as their primary focus is on transporting people, not goods that would require four wheels.",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,0.25539797557649846,0.6695272776592237,0.41412930208272525,False,True,moderate,high,0.182426 0.817574,0.437824 0.562176,0.851953 0.148047,0.9947264746473524,0.9902126334882732
sqa,LLaMA-3-3B,a7c566e2adbb58be2da8,1,Is 3D printing able to make adenovirus?,Adenovirus is a type of virus.,0.9999999999999993,1.0,6.661338147750939e-16,0.9,0.9,0.0,-0.011262140439960433,0.5187777267692073,0.5300398672091677,False,True,neutral,high,0.0124317 0.987568,0.00116951 0.99883,0.531209 0.468791,0.9985418990214964,0.9457673247055554
sqa,LLaMA-3-3B,a7c566e2adbb58be2da8,3,Is 3D printing able to make adenovirus?,3D printing is a technology used to create physical objects from digital designs.,1.0,1.0,0.0,0.9,0.9,0.0,0.6933533695951644,0.7857551290912018,0.09240175949603746,True,True,high,high,0.0124317 0.987568,0.705785 0.294215,0.798187 0.201813,1.0078469065368012,0.9657236072741873
sqa,LLaMA-3-3B,a7c566e2adbb58be2da8,5,Is 3D printing able to make adenovirus?,The process of 3D printing does not involve biological processes or the creation of living organisms.,1.0,1.0,0.0,0.8,0.8,0.0,0.8546041057379684,0.8230518946863988,-0.03155221105156958,True,True,high,high,0.0124317 0.987568,0.867036 0.132964,0.835484 0.164516,0.9994193492885901,0.9628149978160473
sqa,LLaMA-3-3B,a7c566e2adbb58be2da8,7,Is 3D printing able to make adenovirus?,"Given that adenovirus is a virus and 3D printing is a technology that does not create living organisms, it is not possible for 3D printing to make adenovirus.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,-0.001444707233900222,0.6100276760364057,0.611472383270306,False,True,neutral,high,0.0124317 0.987568,0.0109869 0.989013,0.622459 0.377541,1.0029664683436634,0.9393651106891292
sqa,LLaMA-3-3B,b002c8cef0a1b3f84f7a,1,Could a chipmunk fit 100 chocolate chips in his mouth?,"A chipmunk's mouth is designed to hold and store nuts and seeds, not chocolate chips.",1.0,1.0,0.0,0.8,1.0,0.19999999999999996,0.6482243821628895,0.18752437214898443,-0.46070001001390504,True,False,high,neutral,0.106691 0.893309,0.754915 0.245085,0.294215 0.705785,1.0099734784524834,0.9342065379620396
sqa,LLaMA-3-3B,b002c8cef0a1b3f84f7a,3,Could a chipmunk fit 100 chocolate chips in his mouth?,"Chocolate chips are small and irregularly shaped, making them difficult to fit into a chipmunk's mouth.",1.0,1.0,0.0,0.9,1.0,0.09999999999999998,-0.07360461939633445,0.11600954620188342,0.18961416559821787,False,False,neutral,neutral,0.106691 0.893309,0.033086 0.966914,0.2227 0.7773,0.9723983254873794,0.933378591851865
sqa,LLaMA-3-3B,b002c8cef0a1b3f84f7a,5,Could a chipmunk fit 100 chocolate chips in his mouth?,"The size of a chipmunk's mouth is limited, and it's not designed to accommodate large or irregular objects like chocolate chips.",1.0,1.0,0.0,0.8,0.9,0.09999999999999998,0.36210003248208156,0.041356592474537046,-0.3207434400075445,False,False,moderate,neutral,0.106691 0.893309,0.468791 0.531209,0.148047 0.851953,1.026084577246879,0.9534559410316474
sqa,LLaMA-3-3B,b002c8cef0a1b3f84f7a,7,Could a chipmunk fit 100 chocolate chips in his mouth?,"Even if a chipmunk could somehow manage to fit a chocolate chip in its mouth, it's unlikely that it could fit 100 of them.",1.0,1.0,0.0,0.8,0.9,0.09999999999999998,-0.059264723798070795,0.11600955613802844,0.17527427993609923,False,False,neutral,neutral,0.106691 0.893309,0.0474259 0.952574,0.2227 0.7773,1.0063833736028092,0.984750210669947
sqa,LLaMA-3-3B,d424e393a4daff536f57,1,Is the span in C-SPAN named after Alan Greenspan?,"The question is asking about the origin of the name ""C-SPAN"" and its relation to Alan Greenspan.",0.99999999999886,1.0,1.1399770016851107e-12,1.0,1.0,0.0,0.2733954408340993,-0.02581053928354793,-0.2992059801176472,False,False,moderate,neutral,0.0474259 0.952574,0.320821 0.679179,0.0216153 0.978385,1.0227133938183977,0.9367740652294825
sqa,LLaMA-3-3B,d424e393a4daff536f57,11,Is the span in C-SPAN named after Alan Greenspan?,"There is no direct connection between Alan Greenspan and the name ""C-SPAN"".",0.9999999999999993,0.9999999999999998,4.440892098500626e-16,1.0,0.9,-0.09999999999999998,-0.047129915247793086,0.1752742668486481,0.2224041820964412,False,False,neutral,neutral,0.0474259 0.952574,0.000295957 0.999704,0.2227 0.7773,1.0316367900189793,0.8741319477173917
sqa,LLaMA-3-3B,d424e393a4daff536f57,13,Is the span in C-SPAN named after Alan Greenspan?,"Therefore, the correct answer is that the span in C-SPAN is not named after Alan Greenspan.",0.9999999999996734,0.9999999966017322,-3.397941150673489e-09,0.9,1.0,0.09999999999999998,-0.03771739519870332,-0.018113640649942586,0.019603754548760732,False,False,neutral,neutral,0.0474259 0.952574,0.00970848 0.990292,0.0293122 0.970688,1.0149159982826514,0.9108248493284093
sqa,LLaMA-3-3B,d424e393a4daff536f57,3,Is the span in C-SPAN named after Alan Greenspan?,C-SPAN is a non-profit organization that provides public access to government proceedings and other public events.,1.0,1.0,0.0,0.9,0.9,0.0,0.6039289810885149,0.6039289775589611,-3.5295537603730054e-09,True,True,high,high,0.0474259 0.952574,0.651355 0.348645,0.651355 0.348645,1.0250297952867622,0.9892327913915024
sqa,LLaMA-3-3B,d424e393a4daff536f57,5,Is the span in C-SPAN named after Alan Greenspan?,"The name ""C-SPAN"" is derived from the phrase ""Consumer Television Public Access Network"".",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,0.5147506283889527,0.3301148099528224,-0.1846358184361303,True,False,high,moderate,0.0474259 0.952574,0.562177 0.437823,0.377541 0.622459,1.0220087687394668,0.9553620643468005
sqa,LLaMA-3-3B,d424e393a4daff536f57,7,Is the span in C-SPAN named after Alan Greenspan?,"The name ""C-SPAN"" does not directly reference Alan Greenspan.",1.0,0.9999999999998457,-1.5432100042289676e-13,1.0,0.9,-0.09999999999999998,0.2467890992501054,0.1543873478512915,-0.0924017513988139,False,False,neutral,neutral,0.0474259 0.952574,0.294215 0.705785,0.201813 0.798187,1.0246557681186683,0.9141680287812551
sqa,LLaMA-3-3B,d424e393a4daff536f57,9,Is the span in C-SPAN named after Alan Greenspan?,Alan Greenspan is a well-known American economist and former Chairman of the Federal Reserve.,1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,0.11709058634490366,0.3903976367172135,0.27330705037230985,False,False,neutral,moderate,0.0474259 0.952574,0.164516 0.835484,0.437824 0.562176,0.9941606116427621,0.9354170163617034
sqa,LLaMA-3-3B,e2d24b9e3cb4133c68b0,1,Would Franz Ferdinand have survived with armadillo armor?,"Franz Ferdinand was assassinated by Gavrilo Princip, a Serbian nationalist, in Sarajevo, Bosnia, on June 28, 1914.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.10208102525336016,0.2419545577036616,0.34403558295702175,False,False,neutral,neutral,0.106691 0.893309,0.00460957 0.99539,0.348645 0.651355,1.0095407074395832,0.8753600396800242
sqa,LLaMA-3-3B,e2d24b9e3cb4133c68b0,3,Would Franz Ferdinand have survived with armadillo armor?,"Armadillo armor is a type of protective gear, but it's not designed for human use, especially not for someone who was shot at close range.",1.0,1.0,0.0,1.0,1.0,0.0,0.1160095348828355,0.3006428250960095,0.18463329021317398,False,False,neutral,moderate,0.106691 0.893309,0.2227 0.7773,0.407333 0.592667,0.9967892107514738,0.9356342168631617
sqa,LLaMA-3-3B,e2d24b9e3cb4133c68b0,5,Would Franz Ferdinand have survived with armadillo armor?,The armor would not have been able to withstand the high-velocity bullets used in the assassination.,1.0,1.0,0.0,0.9,1.0,0.09999999999999998,0.13839441393611895,0.18752438682478212,0.049129972888663165,False,False,neutral,neutral,0.106691 0.893309,0.245085 0.754915,0.294215 0.705785,1.00867935850371,0.9775267697756674
sqa,LLaMA-3-3B,e2d24b9e3cb4133c68b0,7,Would Franz Ferdinand have survived with armadillo armor?,"Even if the armor had somehow managed to stop the initial bullet, the subsequent shots would have been too fast and powerful for the armor to protect against.",1.0,1.0,0.0,1.0,1.0,0.0,0.16225085601161615,-0.05328726475587764,-0.2155381207674938,False,False,neutral,neutral,0.106691 0.893309,0.268941 0.731059,0.0534033 0.946597,1.0070052862630807,0.9568266532381567
sqa,LLaMA-3-3B,e2d24b9e3cb4133c68b0,9,Would Franz Ferdinand have survived with armadillo armor?,"Therefore, it's highly unlikely that Franz Ferdinand would have survived with armadillo armor.",1.0,0.9999999999998019,-1.9806378759312793e-13,1.0,1.0,0.0,0.05782585361552994,0.18752436133512507,0.12969850771959512,False,False,neutral,neutral,0.106691 0.893309,0.164516 0.835484,0.294215 0.705785,0.9727731961430799,0.9131061723610211
sqa,LLaMA-3-3B,e51ea4cf89bc91a77f3c,1,Did any country in Portuguese Colonial War share Switzerlands role in WWII?,**Understanding the Question**: The question asks if any country in Portuguese Colonial War shared Switzerland's role in WWII.,1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.06487123640683956,0.1692268288266069,0.23409806523344645,False,False,neutral,neutral,0.0758582 0.924142,0.0109869 0.989013,0.245085 0.754915,1.0143683990854453,0.807992556717729
sqa,LLaMA-3-3B,e51ea4cf89bc91a77f3c,2,Did any country in Portuguese Colonial War share Switzerlands role in WWII?,"This means we are looking for a country that, like Switzerland, remained neutral during WWII and was not invaded or occupied by any of the major powers (Axis or Allies).",1.0,1.0,0.0,0.9,1.0,0.09999999999999998,-0.05787196874428857,0.030832415737363283,0.08870438448165185,False,False,neutral,neutral,0.0758582 0.924142,0.0179862 0.982014,0.106691 0.893309,1.006216357513928,0.9473986763497535
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,1,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,Oprah Winfrey is a billionaire with a net worth of over $2.6 billion.,1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.1644393073723649,0.040274634937806586,0.20471394231017148,False,False,neutral,neutral,0.182426 0.817574,0.0179862 0.982014,0.2227 0.7773,1.0204761716565018,0.6941579282787897
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,11,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,"More likely, she would use her wealth to support charitable causes or invest in other business ventures.",1.0,1.0,0.0,0.9,0.9,0.0,0.5948743386845516,0.22490789806080547,-0.3699664406237462,True,False,high,neutral,0.182426 0.817574,0.7773 0.2227,0.407333 0.592667,1.0126921947237535,0.974255544168867
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,3,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,Bugatti is a luxury car brand known for its high-end vehicles.,1.0,1.0,0.0,1.0,1.0,0.0,0.16621961420956777,-0.0179090667436832,-0.18412868095325097,False,False,neutral,neutral,0.182426 0.817574,0.348645 0.651355,0.164516 0.835484,0.9913304176042025,0.9426872417079658
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,5,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,"The cost of a Bugatti car can range from $2 million to over $3 million, depending on the model.",1.0,1.0,0.0,0.9,0.9,0.0,-0.12233886706956865,0.08651593198422025,0.2088547990537889,False,False,neutral,neutral,0.182426 0.817574,0.0600867 0.939913,0.268941 0.731059,1.0191228064352742,0.8966017576476405
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,7,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,"If Oprah Winfrey were to buy dozens of Bugatti cars, the total cost would be substantial, likely in the hundreds of millions of dollars.",1.0,1.0,0.0,1.0,1.0,0.0,-0.14033778917434692,0.1117894596121014,0.2521272487864483,False,False,neutral,neutral,0.182426 0.817574,0.0420877 0.957912,0.294215 0.705785,0.9987272069352988,0.8873484094829941
sqa,LLaMA-3-3B,ed08e2d4bbe5bbf1b01d,9,Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,"Given her wealth, Oprah Winfrey could afford to buy dozens of Bugatti cars, but it's unlikely she would do so for personal use.",1.0,1.0,0.0,1.0,1.0,0.0,0.08651592927722207,-0.17530408997026492,-0.261820019247487,False,False,neutral,neutral,0.182426 0.817574,0.268941 0.731059,0.00712143 0.992879,1.0002022257125267,0.9870265880125089
sqa,LLaMA-3-3B,f231532fe17fd971d1e6,1,Is a Boeing 737 cost covered by Wonder Woman (2017 film) box office receipts?,"The cost of a Boeing 737 is a significant expense for an airline, likely in the millions of dollars.",1.0,1.0,0.0,1.0,1.0,0.0,0.1479693104281773,0.21038805023310675,0.06241873980492946,False,True,neutral,neutral,0.320821 0.679179,0.468791 0.531209,0.531209 0.468791,0.990779503163696,0.9103370611443412
sqa,LLaMA-3-3B,f231532fe17fd971d1e6,3,Is a Boeing 737 cost covered by Wonder Woman (2017 film) box office receipts?,"The box office receipts from a film like Wonder Woman (2017) are primarily generated from ticket sales, not from the purchase of airplanes.",1.0,1.0,0.0,0.9,0.9,0.0,-0.31675118104631883,0.14796929780383217,0.464720478850151,False,False,negative,neutral,0.320821 0.679179,0.00407014 0.99593,0.468791 0.531209,1.0263707309312513,0.862189684348132
sqa,LLaMA-3-3B,f231532fe17fd971d1e6,5,Is a Boeing 737 cost covered by Wonder Woman (2017 film) box office receipts?,The cost of a Boeing 737 is not directly related to the box office receipts of a film.,1.0,0.9999999999705992,-2.940081511582093e-11,0.9,0.8,-0.09999999999999998,-0.17277413917647189,-1.1346164008330106e-08,0.17277412783030788,False,False,neutral,neutral,0.320821 0.679179,0.148047 0.851953,0.320821 0.679179,1.0137276402652664,0.9128279905737839
sqa,LLaMA-3-3B,f233f8748574df6f4727,1,Do frogs feel disgust?,"Disgust is a complex emotion that involves a strong feeling of distaste or revulsion, often in response to something considered unclean or repulsive.",1.0,1.0,0.0,0.8,0.9,0.09999999999999998,0.32831277765656885,0.06476668492538795,-0.2635460927311809,False,False,moderate,neutral,0.0203324 0.979668,0.348645 0.651355,0.085099 0.914901,0.9707490563679094,0.9281260768121712
sqa,LLaMA-3-3B,f233f8748574df6f4727,11,Do frogs feel disgust?,"However, it's essential to note that the neural mechanisms underlying disgust in humans and other animals are not yet fully understood, and it's challenging to directly compare the emotional experiences of different species.",1.0,1.0,0.0,0.8,1.0,0.19999999999999996,0.03975429543465725,0.22475264741972534,0.1849983519850681,False,False,neutral,neutral,0.0203324 0.979668,0.0600866 0.939913,0.245085 0.754915,1.000050107007547,0.9664750668435337
sqa,LLaMA-3-3B,f233f8748574df6f4727,13,Do frogs feel disgust?,"Given the complexity of human emotions and the limited understanding of animal emotions, it's difficult to definitively say whether frogs feel disgust in the same way humans do.",1.0,1.0,0.0,0.8,0.9,0.09999999999999998,0.7345826312626236,0.32831278739636827,-0.4062698438662553,True,False,high,moderate,0.0203324 0.979668,0.754915 0.245085,0.348645 0.651355,1.0375565435803158,0.9794517456500837
sqa,LLaMA-3-3B,f233f8748574df6f4727,3,Do frogs feel disgust?,"Emotions like disgust are typically associated with the brain's limbic system, which is also involved in processing emotions like fear, anger, and pleasure.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,0.47966764629462777,0.41749114289119427,-0.0621765034034335,True,False,moderate,moderate,0.0203324 0.979668,0.5 0.5,0.437823 0.562177,1.0169297110214222,0.9466942243341859
sqa,LLaMA-3-3B,f233f8748574df6f4727,5,Do frogs feel disgust?,"While we can't directly ask a frog how it feels, we can look at its behavior and physiology to make an educated guess.",1.0,1.0,0.0,1.0,1.0,0.0,-0.017159670862597065,-0.01916284353511588,-0.002003172672518816,False,False,neutral,neutral,0.0203324 0.979668,0.00317268 0.996827,0.00116951 0.99883,1.0353984517195196,1.0423775120229424
sqa,LLaMA-3-3B,f233f8748574df6f4727,7,Do frogs feel disgust?,"Frogs have a relatively simple nervous system compared to humans, but they still exhibit behaviors that could be interpreted as disgust responses.",1.0,1.0,0.0,1.0,1.0,0.0,-5.399680702566911e-12,0.30048896373292067,0.30048896373832035,False,False,neutral,moderate,0.0203324 0.979668,0.0203324 0.979668,0.320821 0.679179,0.9785246735327593,0.911692100001909
sqa,LLaMA-3-3B,f233f8748574df6f4727,9,Do frogs feel disgust?,"For example, some studies have shown that frogs will avoid eating certain foods or surfaces that are contaminated with certain substances, which could be seen as a form of disgust response.",1.0,1.0,0.0,1.0,1.0,0.0,0.012753624281625964,-0.004425961907604581,-0.017179586189230545,False,False,neutral,neutral,0.0203324 0.979668,0.033086 0.966914,0.0159064 0.984094,0.9723167086409724,0.9585735248720217
sqa,LLaMA-3-3B,f3d045e08844bf0d4e53,1,Was a person sold a Creative Commons License for Boticelli's The Birth of Venus ripped off?,"**Understanding the Question**: The question is asking if a person was sold a Creative Commons License for Boticelli's ""The Birth of Venus"" and if the license was ripped off.",1.0,1.0,0.0,1.0,1.0,0.0,-0.08917835345013947,-0.31862058053350484,-0.22944222708336537,False,False,neutral,negative,0.437824 0.562176,0.348645 0.651355,0.119203 0.880797,0.9940280629689906,0.8669352245209917
sqa,Phi-3,00dc05718aedf2370213,1,Did either Kublai Khan or his grandfather practice monogamy?,Kublai Khan was a Mongol emperor who ruled from 1260 to 1294.,0.9999999999993086,0.9999999999999873,6.787903572558207e-13,1.0,0.9,-0.09999999999999998,-0.031519482884422745,0.08553836356660482,0.11705784645102757,False,False,neutral,neutral,0.0474259 0.952574,0.0159064 0.984094,0.132964 0.867036,0.3214555508477464,10.785441562243825
sqa,Phi-3,00dc05718aedf2370213,3,Did either Kublai Khan or his grandfather practice monogamy?,"His grandfather was Genghis Khan, the founder of the Mongol Empire.",0.9999999998682348,0.9999999999998799,1.3164502821183532e-10,1.0,0.9,-0.09999999999999998,0.005977457574913303,0.059264714316514255,0.05328725674160095,False,False,neutral,neutral,0.0474259 0.952574,0.0534033 0.946597,0.106691 0.893309,0.11956226672928268,7.303457717051809
sqa,Phi-3,00dc05718aedf2370213,5,Did either Kublai Khan or his grandfather practice monogamy?,"Genghis Khan was known for his polygamous lifestyle, as he had multiple wives and concubines.",1.0,0.9999999999934398,-6.5601968302075875e-12,1.0,0.9,-0.09999999999999998,-0.02146851465439792,0.03767317579255458,0.0591416904469525,False,False,neutral,neutral,0.0474259 0.952574,0.0259574 0.974043,0.085099 0.914901,0.1043397938187137,5.695753403920126
sqa,Phi-3,00dc05718aedf2370213,7,Did either Kublai Khan or his grandfather practice monogamy?,There is no historical evidence to suggest that Kublai Khan practiced monogamy.,0.9999999881388798,0.9999869927023459,-1.2995436533880245e-05,0.9,0.9,0.0,0.19765911447692308,0.7074891337881539,0.5098300193112308,False,True,neutral,high,0.0474259 0.952574,0.245085 0.754915,0.754915 0.245085,0.12988787149533174,8.403065794693209
sqa,Phi-3,00f951d01196c2e77fe6,1,Would the high school class of 2010 have lived through the Presidency of Richard Nixon?,The high school class of 2010 would have been born around 1995.,0.9999999999998019,0.9999999999981205,-1.6814327707947996e-12,1.0,0.9,-0.09999999999999998,-0.056719385029813885,0.1846358245212366,0.2413552095510505,False,True,neutral,neutral,0.377541 0.622459,0.320821 0.679179,0.562176 0.437824,0.046311501174547326,12.394806094597122
sqa,Phi-3,00f951d01196c2e77fe6,3,Would the high school class of 2010 have lived through the Presidency of Richard Nixon?,Richard Nixon's Presidency was from 1969 to 1974.,0.9999999317439663,0.9999997617630333,-1.6998093299580574e-07,1.0,0.9,-0.09999999999999998,0.24491866810405089,0.2449186644145392,-3.6895116961588315e-09,True,True,neutral,neutral,0.377541 0.622459,0.622459 0.377541,0.622459 0.377541,0.07648745597028465,4.67343962792223
sqa,Phi-3,00f951d01196c2e77fe6,5,Would the high school class of 2010 have lived through the Presidency of Richard Nixon?,"Since the class of 2010 was born after Nixon's Presidency, they would not have lived through it.",0.9999038883479386,0.9999952148826079,9.1326534669256e-05,1.0,0.9,-0.09999999999999998,-0.19511515522788003,0.18463582750570118,0.3797509827335812,False,True,neutral,neutral,0.377541 0.622459,0.182426 0.817574,0.562176 0.437824,0.05327608417220441,11.41083805227383
sqa,Phi-3,06f7878425a995c2a633,1,Should spaghetti be slick when cooked?,Spaghetti is a type of pasta.,0.9999996072136454,0.9999999999999972,3.927863517771968e-07,1.0,0.9,-0.09999999999999998,0.08332571149925583,-0.07151485048787865,-0.15484056198713447,False,False,neutral,neutral,0.294215 0.705785,0.377541 0.622459,0.2227 0.7773,0.16798950711422433,6.973000844127222
sqa,Phi-3,06f7878425a995c2a633,3,Should spaghetti be slick when cooked?,Pasta is typically cooked in boiling water.,0.9999999748900085,0.9999999999999873,2.51099788739495e-08,1.0,0.9,-0.09999999999999998,0.23699441971063007,-0.025273561593906813,-0.2622679813045369,True,False,neutral,neutral,0.294215 0.705785,0.531209 0.468791,0.268941 0.731059,0.15813663927624083,3.0973438892584153
sqa,Phi-3,06f7878425a995c2a633,5,Should spaghetti be slick when cooked?,"When pasta is cooked, it absorbs water and becomes soft.",0.9997965316309894,0.9999999847700203,0.000203453139030918,1.0,0.9,-0.09999999999999998,0.14360854106545173,-0.11178947067338729,-0.255398011738839,False,False,neutral,neutral,0.294215 0.705785,0.437824 0.562176,0.182426 0.817574,0.12169254755415175,2.18619155918121
sqa,Phi-3,06f7878425a995c2a633,7,Should spaghetti be slick when cooked?,"The texture of cooked pasta should be tender and slightly firm, not slick.",0.9999999999993086,0.9999999994094696,-5.898389554559458e-10,1.0,0.9,-0.09999999999999998,0.29845159752150463,0.143608524855533,-0.15484307266597164,True,False,moderate,neutral,0.294215 0.705785,0.592667 0.407333,0.437824 0.562176,0.1557347028656638,5.485950950953119
sqa,Phi-3,136496e0b5e8bed459da,0,Would it be impossible to use an Iwato scale for a twelve-tone technique composition?,The Iwato scale is a Japanese pentatonic scale that consists of five notes.,0.9999988634349976,0.9999999999979993,1.1365630017134976e-06,1.0,1.0,0.0,-0.08707603977147382,0.13839580538692786,0.22547184515840168,False,False,neutral,neutral,0.182426 0.817574,0.0953495 0.904651,0.320821 0.679179,0.023495861885674003,13.711064265650329
sqa,Phi-3,1f550df826ae448ff082,1,Has the Subway restaurant franchise had any connections with child abusers?,The question asks about the Subway restaurant franchise and its connections with child abusers.,0.9999898699064014,0.9999999999999997,1.0130093598292866e-05,1.0,1.0,0.0,-0.018367800334461393,0.245964032080358,0.2643318324148194,False,False,neutral,neutral,0.0229774 0.977023,0.00460957 0.99539,0.268941 0.731059,0.03014970814833384,12.190596774567366
sqa,Phi-3,1f550df826ae448ff082,3,Has the Subway restaurant franchise had any connections with child abusers?,The information provided states that Subway has been involved in a lawsuit over a former employee who was accused of child abuse.,1.0,0.999999999241744,-7.582560135332983e-10,1.0,1.0,0.0,-0.022597387712091077,0.12506982936467603,0.1476672170767671,False,False,neutral,neutral,0.0229774 0.977023,0.000379985 0.99962,0.148047 0.851953,0.07230189372894026,7.516052132998109
sqa,Phi-3,1f550df826ae448ff082,5,Has the Subway restaurant franchise had any connections with child abusers?,"However, the information does not mention any direct connections between Subway and child abusers.",0.9999998555019753,0.9999999999999998,1.4449802443472493e-07,1.0,1.0,0.0,-0.00707098214520907,0.7543224803022595,0.7613934624474685,False,True,neutral,high,0.0229774 0.977023,0.0159064 0.984094,0.7773 0.2227,0.06365108155352177,5.883864636287981
sqa,Phi-3,1f550df826ae448ff082,7,Has the Subway restaurant franchise had any connections with child abusers?,"The lawsuit was about a specific incident involving a former employee, not a systemic issue within the franchise.",0.9999999999999987,0.9999938557876467,-6.14421235201057e-06,0.9,1.0,0.09999999999999998,0.030425956384720898,0.09622555536652322,0.06579959898180232,False,False,neutral,neutral,0.0229774 0.977023,0.0534033 0.946597,0.119203 0.880797,0.17190917344050308,2.7924617696622875
sqa,Phi-3,24f0e80c50384b28484e,1,Does Neville Longbottom have more courage as a child than as an adult?,Neville Longbottom is a character from the Harry Potter series.,0.999999999241744,0.9999999999999923,7.582483529944284e-10,1.0,1.0,0.0,-1.3582445168580648e-09,-0.06145721479409172,-0.0614572134358472,False,False,neutral,neutral,0.468791 0.531209,0.468791 0.531209,0.407333 0.592667,0.2233310910694015,4.283793647837574
sqa,Phi-3,24f0e80c50384b28484e,3,Does Neville Longbottom have more courage as a child than as an adult?,"As a child, Neville is often portrayed as timid and lacking confidence.",0.9999999999999998,0.9999999999998457,-1.5409895581797173e-13,1.0,0.9,-0.09999999999999998,0.09338588917482271,-0.09124997873537166,-0.18463586791019437,True,False,neutral,neutral,0.468791 0.531209,0.562177 0.437823,0.377541 0.622459,0.06663178503785318,3.7001104260249953
sqa,Phi-3,24f0e80c50384b28484e,5,Does Neville Longbottom have more courage as a child than as an adult?,"Throughout the series, Neville grows and develops, gaining more courage and self-assurance.",0.9999999943972036,0.999999999241744,4.844540435477995e-09,1.0,0.9,-0.09999999999999998,0.18256427670537534,1.889595147019918e-09,-0.1825642748157802,True,False,neutral,neutral,0.468791 0.531209,0.651355 0.348645,0.468791 0.531209,0.1034323783555718,4.371215049467613
sqa,Phi-3,24f0e80c50384b28484e,7,Does Neville Longbottom have more courage as a child than as an adult?,"By the end of the series, Neville is depicted as a brave and courageous young man.",0.9999999999985362,0.9999970976795913,-2.9023189448418307e-06,1.0,0.9,-0.09999999999999998,0.1238759889029381,-0.030967126265561307,-0.1548431151684994,True,False,neutral,neutral,0.468791 0.531209,0.592667 0.407333,0.437823 0.562177,0.10421065870012573,1.9442301436001974
sqa,Phi-3,2c71a9a0b7d73c151442,1,Did Native American tribes teach Spaniards how to cultivate maize?,The question asks if Native American tribes taught Spaniards how to cultivate maize.,0.9999999997210532,0.9999999999969011,2.7584790007750826e-10,1.0,0.9,-0.09999999999999998,-0.3256677604354279,0.2738141865138744,0.5994819469493022,False,True,negative,moderate,0.651355 0.348645,0.977023 0.0229774,0.377541 0.622459,0.057434082956999186,8.746341269749669
sqa,Phi-3,2c71a9a0b7d73c151442,3,Did Native American tribes teach Spaniards how to cultivate maize?,The passage states that Native Americans taught the Spaniards how to cultivate maize.,0.9999999999999998,0.9999999881388798,-1.186111997508732e-08,1.0,1.0,0.0,-0.18412867859386028,0.38241345361331536,0.5665421322071756,False,True,neutral,moderate,0.651355 0.348645,0.835484 0.164516,0.268941 0.731059,0.06823216953834498,4.50937310652057
sqa,Phi-3,2c71a9a0b7d73c151442,5,Did Native American tribes teach Spaniards how to cultivate maize?,"Therefore, the answer is (A) Yes.",0.5276334472589853,0.995913228561536,0.46827978130255066,0.9,1.0,0.09999999999999998,0.08917836013792735,0.21353136758425728,0.12435300744632993,False,True,neutral,neutral,0.651355 0.348645,0.562177 0.437823,0.437824 0.562176,0.011996359681462487,6.313495505260908
